EmbeddedDomain,IPAdress,NumberOfDotsInURL,SuspiciousURL,NumberOfSensitiveWordsInURL,OutOfPositionTopLevelDomain,BadForms,BadActionFields,NonMatchingURLs,OutOfPositionBrandName,WebPageSize,AgeOfDomain,VirusTotalDomainReputation,XForceDomainReputation,PageRank,Label
0,0,3,1,0,0,0,0,1,0,17959,0,1,0,0,1
0,0,2,0,0,0,0,0,1,0,828,0,12,0,0,1
0,0,6,1,0,0,0,0,-1,0,424,0,0,0,8,1
0,0,6,1,0,0,0,0,-1,0,422,0,0,0,8,1
0,0,6,1,0,0,0,0,-1,0,422,0,0,0,8,1
0,0,7,1,0,0,0,0,-1,0,436,0,0,0,8,1
0,0,6,1,0,0,0,0,1,0,28411,0,7,0,0,1
0,0,2,1,0,0,-1,-1,1,0,118187,0,0,0,8,1
0,0,6,1,0,0,0,0,1,0,28398,0,10,0,0,1
0,0,2,0,0,0,0,0,1,0,182547,1,13,-1,0,1
0,0,2,0,0,0,0,0,1,0,26774,1,14,-1,0,1
0,0,3,1,0,1,0,0,0,0,79424,0,5,-1,0,1
0,0,2,0,0,0,0,0,1,0,48761,0,0,0,8,1
0,0,1,0,0,0,0,0,-1,-1,804,1,13,1,0,1
0,0,3,0,0,0,0,0,-1,0,333,0,0,-1,2,1
0,0,3,0,0,0,0,0,-1,0,333,0,0,-1,2,1
0,0,5,1,0,0,0,0,1,0,28394,0,3,0,0,1
0,0,2,1,0,0,0,0,0,0,41633,0,0,0,8,1
0,0,2,1,0,0,0,0,1,0,94172,0,0,0,8,1
0,0,2,1,0,0,0,0,-1,-1,52181,1,12,1,0,1
0,0,3,0,0,0,0,0,-1,-1,7419,0,9,-1,0,1
0,0,1,0,0,0,0,0,0,0,6374,0,1,-1,6,1
0,0,1,0,0,0,0,0,0,0,79261,0,12,1,2,1
0,0,1,0,0,0,0,0,-1,-1,51,1,13,-1,0,1
0,0,3,0,0,0,0,0,0,0,173888,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,89704,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,57750,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,44193,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,55942,0,0,0,3,0
0,0,2,0,0,0,0,0,1,0,22466,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,15726,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,10402,1,0,0,3,0
0,0,3,0,0,0,0,0,0,0,13021,0,0,0,3,0
0,0,2,0,0,0,0,0,0,0,3082,0,0,0,4,0
0,0,2,0,0,0,0,0,0,0,3672,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,151703,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,260899,0,0,0,1,0
0,0,3,0,0,0,0,0,1,0,10346,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,33170,0,0,0,3,0
0,0,2,1,0,0,0,0,1,0,13586,0,0,-1,1,0
0,0,3,0,0,0,-1,-1,1,0,17796,0,0,0,3,0
0,0,2,0,0,0,0,0,1,0,562754,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,96551,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,137772,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,205256,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,20648,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,83834,0,0,0,3,0
0,0,2,0,0,0,0,0,1,0,157,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,402798,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,86732,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,535102,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,796,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,96105,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,103750,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,86607,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,15824,0,0,-1,3,0
0,0,3,0,0,0,0,0,-1,-1,52,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,323425,0,0,-1,0,0
0,0,3,0,0,0,0,0,1,0,24878,0,0,0,2,0
0,0,3,1,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,125198,0,0,0,3,0
0,0,3,0,0,1,0,0,0,0,77578,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,85111,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,15587,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,30500,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,225032,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,104266,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,319636,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,6674,0,0,0,4,0
0,0,3,0,0,1,0,0,0,0,12712,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,21069,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,20675,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,73619,0,0,0,4,0
0,0,3,0,0,0,0,0,0,0,30427,0,0,-1,3,0
0,0,2,0,0,0,0,0,1,0,7188,0,0,0,0,0
0,0,2,0,0,0,0,0,1,0,8803,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,25835,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,158724,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,50454,0,0,0,3,0
0,0,3,0,0,1,0,0,0,0,52634,0,0,-1,4,0
0,0,3,0,0,0,0,0,1,0,130259,0,0,0,6,0
0,0,3,0,0,0,0,0,1,0,71314,0,0,0,2,0
0,0,4,0,0,0,0,0,1,0,926,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,141047,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,2851,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,5862,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,234453,0,0,-1,1,0
0,0,3,0,0,1,0,0,1,0,7132,0,0,0,3,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,135482,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,53291,0,0,0,3,0
0,0,2,0,0,0,0,0,0,0,129810,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,27411,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,55577,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,22384,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,89667,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,5978,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,393328,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,2560,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,10912,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,178149,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,28407,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,7403,0,0,-1,2,0
0,0,3,0,0,1,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,35486,0,0,0,3,0
0,0,2,0,0,0,0,0,1,0,9691,0,0,-1,3,0
0,0,3,0,0,1,0,0,1,0,1032290,0,0,-1,2,0
0,0,3,0,0,1,0,0,0,0,38388,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,41551,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,219,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,378163,0,0,-1,4,0
0,0,3,0,0,0,0,0,-1,-1,63,0,0,-1,4,0
0,0,3,0,0,0,0,0,1,0,409365,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,483381,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,192343,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,118192,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,14272,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,682439,0,0,-1,2,0
0,0,2,1,0,0,0,0,1,0,191804,0,0,-1,0,0
0,0,3,0,0,0,0,0,1,0,44293,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,10504,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,13364,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,200500,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,32312,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,85767,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,18426,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,2562,0,0,-1,1,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,25190,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,1,0
0,0,3,0,0,1,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,469646,0,0,-1,0,0
0,0,3,0,0,0,0,0,1,0,1956,0,0,0,2,0
0,0,3,0,0,1,-1,-1,-1,-1,0,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,3988,0,0,0,2,0
0,0,3,0,0,1,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,2,1,0,0,0,0,1,0,61499,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,162696,0,0,0,3,0
0,0,2,0,0,0,0,0,-1,-1,17,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,3756,0,0,0,1,0
0,0,3,0,0,0,0,0,1,0,18115,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,59927,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,116920,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,37660,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,50859,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,16230,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,84738,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,18974,0,0,0,3,0
0,0,3,0,0,1,0,0,1,0,219571,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,351797,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,25211,0,0,-1,2,0
0,0,3,0,0,1,0,0,1,0,141482,0,0,-1,3,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,165,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,131570,0,0,0,2,0
0,0,2,0,0,0,0,0,-1,-1,2274,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,102862,0,0,0,4,0
0,0,2,0,0,0,0,0,1,0,1040,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,5701,0,0,0,4,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,968,0,0,-1,2,0
0,0,3,0,0,1,0,0,1,0,507727,0,0,0,3,0
0,0,3,0,0,1,0,0,1,0,181297,0,0,-1,3,0
0,0,3,0,0,1,0,0,0,0,18012,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,36370,0,0,0,2,0
0,0,3,0,0,1,0,0,0,0,7030,0,0,0,2,0
0,0,3,0,0,1,0,0,0,0,6969,0,0,0,2,0
0,0,4,0,0,1,0,0,1,0,521769,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,52767,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,3890,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,137859,0,0,-1,3,0
0,0,2,0,0,0,0,0,1,0,12760,0,0,0,1,0
0,0,3,0,0,0,0,0,1,0,28603,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,926,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,117,0,0,0,2,0
0,0,2,0,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,79927,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,119165,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,30479,0,0,0,2,0
0,0,2,0,0,0,0,0,-1,-1,17,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,117714,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,104300,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,337201,0,0,-1,2,0
0,0,3,0,0,0,0,0,-1,-1,219,0,0,-1,2,0
0,0,3,0,0,1,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,1,0,0,0,0,18040,0,0,0,2,0
0,0,1,0,0,0,0,0,1,0,6524,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,9950,0,0,0,2,0
0,0,3,0,0,1,0,0,0,0,25897,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,5941,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,5941,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,67804,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0
0,0,3,1,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,102705,0,0,-1,2,0
0,0,1,0,0,0,0,0,1,0,331078,0,0,-1,0,0
0,0,3,0,0,0,0,0,1,0,8506,0,0,0,1,0
0,0,3,0,0,0,0,0,1,0,5185,0,0,-1,2,0
0,0,3,0,0,1,0,0,1,0,77479,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,12164,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,10139,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,68711,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,26377,0,0,-1,2,0
0,0,3,0,0,0,0,0,-1,-1,219,0,-1,0,2,0
0,0,3,0,0,0,0,0,1,0,469202,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,85626,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,324,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,35220,0,0,0,4,0
0,0,3,1,0,0,0,0,1,0,85415,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,42267,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,87026,0,0,0,3,0
0,0,2,0,0,0,0,0,1,0,565054,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,81268,0,0,0,3,0
0,0,1,1,0,0,0,0,1,0,2552,0,0,-1,4,0
0,0,3,0,0,0,0,0,0,0,102539,0,0,0,3,0
0,0,2,0,0,0,0,0,0,0,55778,0,0,0,4,0
0,0,4,1,0,0,0,0,0,0,75388,0,0,-1,4,0
0,0,3,0,0,0,0,0,0,0,315945,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,19304,0,0,-1,2,0
0,0,3,0,0,0,0,0,-1,-1,140,1,0,-1,2,0
0,0,3,0,0,0,0,0,-1,0,1258,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,47294,0,0,0,1,0
0,0,3,0,0,0,0,0,1,0,458552,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,15589,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,2552,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,1,0,-1,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,383295,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,13599,0,0,0,2,0
0,0,2,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,670158,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,165,0,0,-1,1,0
0,0,3,0,0,0,0,0,1,0,18724,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,0,1310,0,0,0,0,0
0,0,2,0,0,0,0,0,1,0,458175,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,14645,0,0,0,3,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,9776,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,81395,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,11472,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,74050,0,0,0,3,0
0,0,3,1,0,0,0,0,1,0,10044,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,36255,0,0,0,3,0
0,0,3,0,0,0,-1,-1,1,0,33228,0,0,0,1,0
0,0,3,0,0,0,0,0,1,0,4004,0,0,0,0,0
0,0,3,0,0,1,0,0,1,0,108199,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,436115,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,165646,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,30475,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,57968,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,83831,0,0,-1,1,0
0,0,3,0,0,0,0,0,1,0,57076,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,66891,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,17026,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,65127,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,33738,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,16267,0,0,0,1,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,1,-1,-1,0,0,240094,0,0,0,3,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,685,0,0,0,1,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,39494,0,0,-1,2,0
0,0,3,1,0,1,0,0,1,0,204408,0,0,0,4,0
0,0,3,0,0,0,0,0,0,0,59783,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,542584,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,296476,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,43324,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,45900,0,0,-1,3,0
0,0,1,0,0,0,0,0,0,0,81835,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,36973,0,0,-1,3,0
0,0,2,0,0,0,0,0,0,0,25701,0,0,0,4,0
0,0,3,0,0,0,0,0,0,0,41538,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,70298,1,0,0,2,0
0,0,3,0,0,0,0,0,1,0,412770,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,18130,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,18556,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,90589,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,113231,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,20857,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,18517,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,16265,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,18586,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,26487,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,51079,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,16318,0,0,0,1,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,339719,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,16607,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,35628,0,0,-1,0,0
0,0,3,0,0,0,0,0,0,0,42874,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,17218,0,0,0,1,0
0,0,3,0,0,0,0,0,1,0,812,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,52526,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,102767,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,269874,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,30271,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,57241,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,35516,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,47232,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,79755,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,126221,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,35516,0,0,0,4,0
0,0,3,0,0,0,-1,-1,-1,-1,0,1,0,0,2,0
0,0,3,0,0,0,0,0,1,0,3146,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,56406,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,79475,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,11029,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,16633,0,0,-1,2,0
0,0,3,1,0,0,-1,-1,-1,-1,0,0,0,-1,0,0
0,0,2,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0
0,0,3,0,0,0,0,0,1,0,48103,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,22106,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,285,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0
0,0,3,0,0,0,0,0,1,0,77326,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,111709,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,8728,0,0,-1,0,0
0,0,3,1,0,0,0,0,1,0,62463,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,52830,0,0,0,2,0
0,0,3,0,0,0,-1,-1,1,0,34762,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,289,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,52087,0,0,0,3,0
0,0,2,0,0,0,0,0,0,0,75405,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,134198,0,0,-1,3,0
0,0,2,0,0,0,0,0,0,0,130349,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,108991,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,52755,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,206891,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,86911,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,42548,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,23561,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,12584,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,90835,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,54410,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,46771,0,0,0,3,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,4861,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,76239,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,18336,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,76239,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,331622,0,0,0,3,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,21986,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,135839,0,0,-1,2,0
0,0,3,0,0,1,0,0,1,0,433953,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,6539,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,173748,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,71399,0,0,-1,3,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,2554,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,13093,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,405837,0,0,0,3,0
0,0,3,1,0,0,0,0,1,0,323301,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,9291,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,12962,0,0,0,3,0
0,0,3,0,0,0,-1,-1,-1,-1,0,1,0,0,2,0
0,0,3,0,0,0,0,0,0,0,132881,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,135193,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,442614,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,40033,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,41620,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,199,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,23535,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,273069,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,219,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,14551,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,120118,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,11083,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,217434,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,49162,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,103138,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,385559,0,0,-1,2,0
0,0,2,0,0,0,-1,-1,1,0,19823,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,211458,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,521602,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,113285,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,84656,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,2558,0,0,-1,0,0
0,0,3,0,0,1,0,0,1,0,627168,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,41599,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,24397,0,0,0,0,0
0,0,3,0,0,0,0,0,1,0,15471,0,0,0,0,0
0,0,3,0,0,1,0,0,1,0,130092,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,52500,0,0,0,4,0
0,0,3,1,0,0,0,0,-1,-1,219,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,66331,0,0,0,2,0
0,0,3,0,0,0,-1,-1,0,0,29848,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,14814,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,9980,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,29247,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,29590,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,15658,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,62201,0,0,0,0,0
0,0,3,0,0,0,0,0,1,0,12124,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,17330,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,1,0,0,2,0
